country,wave,year,n_respondents,index_all_ym,index_imf_ym,index_idawb_ym,index_unsc_ym,index_all_y,index_imf_y,index_idawb_y,index_unsc_y
AUS,3.0,1995.0,2048,-0.009324541275224831,-0.05762005166920605,0.22213477767955161,-0.19740464817406891,-0.041733242581621886,-0.09982911694936342,0.2686658032851292,-0.3158928667510774
AUS,5.0,2005.0,1421,0.0692718968933768,-0.03641756973213427,0.21134071012147446,-0.010861410329767411,0.06900445551451852,-0.041991048280746276,0.24202110411008834,-0.06388787545019614
AUS,6.0,2012.0,1475,0.16427154140242967,0.06858058160896406,0.26077002060474713,0.13386789584604752,0.155985300364899,0.03116416935858516,0.2841273419762443,0.11702694117586968
AUS,7.0,2018.0,1811,0.11306020142345097,0.06638522814291871,0.2572477583956293,-0.0482812673667721,0.11558134088063603,0.03826417339058714,0.2703671779681421,-0.0541756247382576
AZE,3.0,1997.0,2002,0.15136700969729355,0.02581865019107683,0.13746772760144363,0.25467571066400074,0.1543996259549944,0.03291027763087516,0.11438959605891925,0.3451969893248735
AZE,6.0,2011.0,1002,0.06562409505693438,-0.09708054922696527,0.1885578865082497,0.057616715417194986,0.038892259540774674,-0.07917670387698424,0.15108442732781702,0.02174952733428378
BFA,5.0,2007.0,1534,0.07023801727487788,0.07356866631746324,0.0292788537851091,0.12578346262485943,0.07088079872324256,0.059145032856441654,0.07506153528381745,0.08458725552085757
BGD,3.0,1996.0,1524,0.29488016515956555,0.3064326562619852,0.35104427691805357,0.16864217466218204,0.26971380707482423,0.2375247143583721,0.308831821881419,0.21681808304721512
BGD,4.0,2002.0,1500,0.2592451229349762,0.0853992689759186,0.26265803532668713,0.3608287387271562,0.23583068358068646,0.05254906292038472,0.25277955342149283,0.3622369455285788
BGD,7.0,2018.0,1200,0.09094525099455215,-0.08985543179883719,0.05098205296131493,0.36853500112611803,-0.048709845851685876,-0.16974704665696347,-0.07483550637285478,0.26642833355291046
BGR,3.0,1997.0,1072,0.05402411957426645,0.13681157712266476,-0.16081033379425522,0.2024374878805568,0.07897531992362773,0.1863676907886144,-0.12480761924302437,0.19477673901961734
BGR,5.0,2006.0,1000,-0.052410645540322785,0.17984198791903014,-0.2605721096155565,0.024027322200738346,-0.03679613631479663,0.2002029381368008,-0.25665958319419163,0.05526305514926472
BIH,3.0,1998.0,1200,0.13193741529727177,0.1616656363220459,-0.016566215124974953,0.3224177807870124,0.11251202565927423,0.14618739123623595,0.000845173274718873,0.28161134920824243
